Orientation Sensor Raw Data Test

Current Temperature: 25 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
12.49	-3.27	-19.82	-4.00	-12.56	-18.50	60.00	-5.19	-54.13	16.27	-10.08	-32.78	-1.00	7.84	5.79	-0.7564	0.1681	-0.4107	0.4805	1	0	1	3
1.10	5.35	13.69	-0.69	-16.19	-17.69	74.12	-17.50	-57.50	4.05	-2.53	8.67	-2.94	7.89	5.01	-0.6723	0.1647	-0.4901	0.5298	1	0	1	3
5.49	3.12	-9.98	-3.56	-12.88	-20.00	77.75	-5.25	-24.50	4.27	-5.16	-17.51	-0.90	4.05	8.88	-0.7687	0.0899	-0.1585	0.6131	1	0	1	3
2.83	-11.18	-8.84	-5.75	-2.06	-22.69	73.94	-4.13	-8.38	3.55	-12.61	-18.51	-0.71	1.42	9.67	-0.7994	0.0201	-0.0735	0.5959	1	0	1	3
1.14	-12.49	-7.27	-10.06	0.00	-21.19	43.31	11.25	-21.69	-0.77	-16.05	-16.21	1.89	3.82	8.82	-0.9077	0.1642	-0.1805	0.3414	1	0	1	3
-7.31	-6.80	2.32	-8.25	-6.75	-20.37	31.94	10.44	-23.94	-9.10	-10.72	-6.48	1.78	3.91	8.81	-0.9526	0.1263	-0.1311	0.2435	1	0	1	3
-8.64	-5.39	-8.35	-6.50	0.37	-21.87	37.75	10.13	-24.31	-10.37	-9.36	-17.15	1.72	3.97	8.79	-0.9152	0.1776	-0.1638	0.3226	2	0	1	3
1.37	-12.62	4.75	-11.50	-2.06	-20.37	39.13	6.75	-17.37	-1.76	-14.44	-6.55	1.16	2.90	9.29	-0.9279	0.0978	-0.1391	0.3319	2	0	1	3
16.93	-0.67	-4.63	-5.06	-4.25	-22.69	29.81	3.56	-28.81	16.31	-5.39	-13.20	0.61	4.71	8.57	-0.9444	0.0861	-0.2220	0.2267	2	0	1	3
-4.68	-16.94	-6.43	-1.06	-1.06	-23.87	11.31	-3.69	-18.31	1.12	-20.17	-17.53	-0.71	3.20	9.23	-0.9730	-0.0316	-0.2030	0.1052	2	0	1	3
-2.81	-10.10	-0.58	5.75	-6.75	-20.75	33.19	-24.00	-37.94	-2.07	-15.98	-5.64	-4.13	5.50	6.98	-0.8745	-0.1307	-0.3635	0.2935	1	0	1	3
4.22	-8.77	-1.65	6.19	-7.19	-21.25	16.87	-18.62	-36.50	7.36	-14.30	-9.12	-3.13	5.53	7.46	-0.9337	-0.1498	-0.3092	0.1011	1	0	1	3
8.40	-6.89	-6.36	10.19	-3.56	-19.69	9.50	-31.00	-34.94	13.16	-12.29	-12.48	-5.05	4.81	6.88	-0.9082	-0.2708	-0.3098	0.0769	1	0	1	3
1.79	-9.37	2.33	13.75	-7.56	-17.06	18.87	-34.88	-61.06	7.40	-16.41	-1.55	-5.61	7.03	3.88	-0.8044	-0.2709	-0.5098	0.1407	1	0	1	3
13.72	-6.59	3.39	15.19	-14.69	-10.56	31.25	-40.06	-84.94	19.52	-13.90	2.97	-6.31	7.47	0.65	-0.6781	-0.2997	-0.6399	0.2022	1	0	1	3
-4.66	-10.76	4.85	17.00	-14.06	-4.50	34.25	-42.56	-99.25	1.96	-17.89	6.01	-6.63	7.12	-1.16	-0.6484	-0.3058	-0.6732	0.1813	1	0	1	3
-3.20	0.39	4.83	12.00	-18.00	-7.19	23.31	-28.69	-85.50	0.25	-11.43	3.27	-4.70	8.57	0.66	-0.7274	-0.1902	-0.6447	0.1381	1	0	1	3
1.37	-10.32	2.46	9.75	-18.69	-9.75	19.06	-27.87	-77.56	5.96	-18.79	0.60	-4.59	8.46	1.85	-0.7601	-0.2109	-0.6011	0.1285	2	0	1	3
1.13	-9.69	4.23	11.25	-18.00	-9.06	19.31	-27.19	-87.19	3.72	-16.87	4.06	-4.41	8.75	0.28	-0.6985	-0.1970	-0.6780	0.1165	2	0	1	3
12.73	-6.40	4.23	9.50	-20.87	-6.00	13.69	-15.06	-92.00	-2.41	-17.03	3.99	-2.55	9.46	-0.33	-0.6929	-0.1005	-0.7077	0.0942	2	0	1	3
-3.04	-5.14	1.30	8.00	-20.87	-7.06	25.56	-23.56	-95.25	0.87	-14.09	2.13	-3.84	8.97	-0.93	-0.6539	-0.1277	-0.7338	0.1328	2	0	1	3
-5.47	-6.64	5.78	5.19	-22.25	-4.06	12.00	-8.69	-105.31	-0.06	-17.28	8.62	-1.48	9.34	-2.56	-0.6003	-0.0261	-0.7976	0.0527	2	0	1	3
1.99	4.05	11.68	3.00	-22.69	-2.88	15.44	-11.38	-100.94	7.55	-12.06	11.63	-2.15	9.42	-1.64	-0.6519	-0.0674	-0.7482	0.1035	2	0	1	3
2.54	-7.15	6.18	4.75	-21.06	-8.25	21.12	-12.44	-85.00	4.66	-16.69	5.35	-2.11	9.53	0.83	-0.7317	-0.0185	-0.6698	0.1254	2	0	1	3
1.45	-6.21	5.91	5.19	-20.37	-11.38	28.50	-22.44	-77.94	5.20	-15.07	4.03	-3.75	8.86	1.88	-0.7582	-0.1077	-0.6108	0.2012	2	0	1	3
2.36	-11.44	2.81	7.00	-17.19	-15.56	15.19	-11.19	-63.00	3.25	-20.39	-1.33	-1.91	8.57	4.36	-0.8509	-0.0427	-0.5150	0.0948	2	0	1	3
-1.51	-8.99	0.91	3.69	-16.06	-17.37	11.94	-12.75	-59.88	0.65	-17.26	-3.87	-2.17	8.27	4.79	-0.8566	-0.0781	-0.5015	0.0929	2	0	1	3
-1.05	-7.92	4.24	6.56	-15.69	-15.06	13.19	-15.44	-82.44	2.82	-16.07	1.93	-2.61	9.36	1.24	-0.6873	-0.0974	-0.7148	0.0847	2	0	1	3
-1.59	-1.30	9.00	4.06	-22.56	3.25	7.63	-8.25	-121.87	-0.17	-9.53	14.13	-1.41	8.23	-5.13	-0.4764	-0.0966	-0.8738	0.0052	2	0	1	3
-4.51	-3.91	5.63	2.25	-21.87	4.00	341.69	-0.31	-125.50	-2.88	-10.92	16.56	-0.06	7.97	-5.70	-0.4247	-0.1517	-0.8894	-0.0744	2	0	1	3
-3.51	-1.61	10.50	2.19	-18.50	12.06	155.94	-0.63	-142.50	-2.41	-7.02	18.45	-0.08	5.92	-7.81	-0.3063	-0.2114	-0.9256	-0.0689	2	0	1	3
-5.14	-1.80	9.81	3.56	-18.50	12.50	148.94	3.19	-141.63	-5.69	-7.87	17.49	0.55	6.07	-7.68	-0.3109	-0.2574	-0.9061	-0.1270	2	0	1	3
-4.96	-4.11	7.14	2.50	-20.00	10.19	308.19	5.00	-122.25	-6.61	-13.98	12.62	0.86	8.25	-5.21	-0.4663	-0.3130	-0.7951	-0.2288	2	0	1	3
-6.39	-6.31	2.93	5.38	-22.50	2.88	304.00	2.75	-115.69	-6.87	-15.14	7.18	0.47	8.82	-4.25	-0.4547	-0.3583	-0.7775	-0.2458	2	0	1	3
-5.07	-5.50	6.40	4.25	-21.00	9.00	303.69	3.38	-124.56	-5.70	-13.88	11.72	0.58	8.05	-5.55	-0.4120	-0.3525	-0.8107	-0.2206	2	0	1	3
-7.81	-4.97	7.68	3.56	-21.00	8.25	312.06	2.50	-128.06	-8.24	-12.69	13.72	0.42	7.71	-6.04	-0.4082	-0.3130	-0.8406	-0.1694	2	0	1	3
-5.96	-6.90	7.43	4.69	-21.00	6.75	325.06	-2.00	-121.81	-4.78	-15.46	13.05	-0.34	8.32	-5.17	-0.4724	-0.2840	-0.8226	-0.1395	2	0	1	3
-4.17	-5.24	6.79	5.38	-21.75	4.50	333.94	-2.63	-108.75	-3.71	-14.51	9.95	-0.45	9.27	-3.15	-0.5906	-0.2193	-0.7656	-0.1301	2	0	1	3
-4.48	-6.84	2.24	5.69	-22.06	-4.25	345.69	-8.44	-92.50	-3.03	-16.53	2.67	-1.44	9.69	-0.42	-0.7057	-0.1917	-0.6785	-0.0694	2	0	1	3
0.83	-8.55	1.42	8.69	-19.56	-10.06	5.38	-19.56	-63.63	4.11	-16.83	-2.67	-3.32	8.11	4.39	-0.8655	-0.1672	-0.4683	0.0605	2	0	1	3
2.31	-6.64	-4.40	7.19	-6.25	-21.06	16.25	-16.81	-18.06	5.71	-9.90	-14.80	-2.83	2.91	8.92	-0.9766	-0.1295	-0.1027	0.1378	2	0	1	3
1.46	-10.88	-6.57	3.50	5.75	-21.37	16.50	-12.69	-5.69	3.61	-11.84	-16.09	-2.15	0.95	9.51	-0.9787	-0.1162	-0.0786	0.1497	2	0	1	3
1.13	-6.00	-5.76	3.50	3.19	-22.56	20.75	-13.63	-7.00	3.09	-8.31	-15.96	-2.31	1.16	9.45	-0.9749	-0.1045	-0.0745	0.1818	2	0	1	3
1.41	-8.51	-13.57	1.00	4.25	-21.75	23.25	-12.50	-2.44	3.40	-5.60	-21.05	-2.13	0.41	9.56	-0.9761	-0.0897	-0.0226	0.1968	2	0	1	3
0.25	-3.18	-10.93	-0.75	8.56	-21.19	18.19	-2.94	7.44	0.76	-1.91	-20.64	-0.50	-1.27	9.71	-0.9858	-0.0134	0.0820	0.1459	2	0	1	3
-2.16	-2.62	-5.15	-6.88	12.88	-17.69	10.50	20.31	21.25	-6.33	1.18	-14.19	3.40	-3.34	8.56	-0.9586	0.1837	0.2000	0.0856	2	0	1	3
-5.91	-1.86	-8.06	-11.19	15.50	-14.00	8.38	31.19	28.12	-11.24	1.85	-15.36	5.08	-3.95	7.39	-0.9274	0.2733	0.2467	0.0671	2	0	1	3
-7.32	-1.27	-5.31	-14.38	15.75	-11.25	7.50	37.25	35.81	-13.26	3.29	-11.64	5.94	-4.57	6.32	-0.9037	0.3163	0.2828	0.0565	2	0	1	3
-6.95	0.63	-4.63	-12.19	17.25	-10.75	6.50	34.63	36.88	-12.52	5.47	-11.07	5.57	-4.84	6.44	-0.9141	0.2878	0.2808	0.0536	2	0	1	3
-6.72	-3.59	-10.53	-11.06	16.19	-12.38	9.13	28.94	25.56	-11.13	3.74	-13.53	4.74	-3.70	7.73	-0.9479	0.2356	0.2043	0.0647	2	0	1	3
-5.18	-1.68	-8.07	-8.50	12.88	-17.37	9.81	21.87	13.88	-8.84	0.50	-16.90	3.66	-2.18	8.83	-0.9747	0.1713	0.1124	0.0893	2	0	1	3
-3.81	-2.95	-8.61	-8.88	9.25	-20.00	11.25	22.37	5.44	-7.55	-2.10	-17.63	3.74	-0.85	9.02	-0.9728	0.2001	0.0599	0.1003	2	0	1	3
-12.80	-7.43	-12.21	-11.75	7.19	-18.50	22.69	25.81	-1.44	-17.08	-7.66	-21.03	4.27	0.22	8.82	-0.9571	0.2104	0.0523	0.1923	2	0	1	3
-6.21	-3.63	-5.63	-12.88	11.00	-16.19	21.94	31.44	15.50	-10.94	-1.43	-15.66	5.12	-2.24	8.05	-0.9252	0.2814	0.1852	0.1749	2	0	1	3
-7.38	-2.09	-4.23	-17.56	12.88	-10.19	18.37	52.13	34.00	-15.12	1.26	-9.22	7.74	-3.36	4.98	-0.8447	0.4338	0.2829	0.1354	2	0	1	3
-8.77	-0.68	-1.92	-16.06	15.00	-4.06	12.88	57.75	49.56	-17.07	3.29	-5.31	8.30	-3.96	3.38	-0.8183	0.4871	0.2939	0.0818	2	0	1	3
-7.49	-2.05	-3.05	-16.87	14.69	-7.38	3.69	44.88	28.25	-12.83	1.16	-11.24	6.92	-3.29	6.11	-0.9103	0.3674	0.1888	0.0276	2	0	1	3
-7.23	-4.36	-8.18	-12.75	12.50	-16.19	5.63	34.38	18.00	-12.72	-0.38	-15.09	5.53	-2.50	7.69	-0.9404	0.2998	0.1536	0.0464	2	0	1	3
-7.10	-3.71	-6.81	-13.50	12.50	-14.69	6.69	36.31	19.25	-12.91	-1.10	-14.26	5.80	-2.59	7.46	-0.9373	0.3052	0.1583	0.0576	2	0	1	3
-6.96	-2.68	-4.79	-13.88	11.75	-15.06	5.75	37.38	17.56	-12.59	-0.27	-12.47	5.95	-2.35	7.42	-0.9348	0.3220	0.1432	0.0442	2	0	1	3
-7.82	-3.20	-5.71	-13.50	12.19	-14.69	7.63	38.88	18.62	-13.98	-0.76	-12.94	6.16	-2.44	7.22	-0.9284	0.3334	0.1522	0.0605	2	0	1	3
-6.23	-2.79	-5.69	-14.25	11.38	-14.25	7.44	39.19	15.81	-13.23	-0.66	-12.51	6.19	-2.08	7.30	-0.9312	0.3308	0.1394	0.0629	2	0	1	3
-7.47	-2.75	-6.18	-13.88	11.75	-15.06	7.75	39.31	14.88	-13.68	-0.81	-13.51	6.21	-1.94	7.32	-0.9330	0.3336	0.1185	0.0644	2	0	1	3
-6.90	-3.87	-5.54	-14.88	11.75	-13.50	9.38	41.06	15.00	-13.35	-1.96	-12.68	6.46	-1.94	7.11	-0.9238	0.3481	0.1389	0.0778	2	0	1	3
-7.15	-1.82	-6.38	-14.88	12.19	-13.50	13.00	43.44	23.00	-13.35	-0.48	-11.93	6.74	-2.78	6.54	-0.9037	0.3586	0.2057	0.1109	2	0	1	3
-7.64	-1.56	-7.90	-16.00	14.25	-9.69	17.37	43.81	30.50	-14.43	2.03	-13.99	6.79	-3.59	6.09	-0.8900	0.3431	0.2642	0.1426	2	0	1	3
-4.41	-1.08	-6.82	-16.00	15.00	-10.50	26.06	34.88	30.50	-10.53	2.59	-12.13	5.61	-4.08	6.92	-0.9065	0.2137	0.2889	0.2218	2	0	1	3
0.93	-3.14	-14.18	-7.38	12.75	-19.69	31.75	4.50	14.00	-0.80	0.31	-23.36	0.77	-2.37	9.48	-0.9549	0.0046	0.0871	0.2839	2	0	1	3
1.96	-3.36	-8.09	-5.56	10.00	-19.69	39.31	4.69	18.00	1.16	-0.34	-17.38	0.80	-3.02	9.29	-0.9207	-0.0274	0.1940	0.3374	2	0	1	3
0.49	0.67	-7.01	-6.25	15.00	-15.88	40.69	0.50	31.94	0.40	5.87	-15.32	0.09	-5.19	8.31	-0.9016	-0.1104	0.2587	0.3287	2	0	1	3
5.88	-3.68	-11.12	-0.19	15.38	-17.75	34.75	-12.31	20.12	8.09	-0.43	-18.22	-2.10	-3.29	8.99	-0.9387	-0.1512	0.0898	0.2966	2	0	1	3
0.56	-6.56	-12.93	-0.50	8.19	-21.50	40.50	-5.69	0.37	1.42	-8.17	-21.95	-0.97	-0.07	9.75	-0.9340	-0.0500	-0.0095	0.3538	2	0	1	3
5.08	-4.69	-9.33	0.56	5.25	-22.37	43.06	-15.19	0.06	7.10	-5.03	-19.06	-2.57	-0.02	9.46	-0.9166	-0.1315	-0.0540	0.3737	2	0	1	3
1.74	-6.07	-3.22	0.88	5.25	-20.87	43.94	-14.31	0.44	4.17	-6.00	-12.72	-2.42	-0.07	9.50	-0.9211	-0.1185	-0.0388	0.3687	2	0	1	3
3.95	-3.39	-11.41	3.06	7.06	-21.56	42.19	-20.50	8.50	7.40	-2.03	-20.49	-3.38	-1.44	9.08	-0.9185	-0.1850	0.0149	0.3493	2	0	1	3
2.16	-3.00	-8.25	0.19	8.06	-21.56	39.19	-7.81	10.44	3.36	-0.79	-17.40	-1.34	-1.76	9.55	-0.9373	-0.0861	0.0713	0.3302	2	0	1	3
0.68	-1.68	-9.59	-2.25	10.56	-20.87	35.75	-0.25	20.37	1.02	2.00	-18.64	-0.04	-3.41	9.19	-0.9354	-0.0516	0.1799	0.3000	3	0	1	3
-0.49	-0.50	-9.87	-5.88	14.69	-16.69	36.00	7.38	28.56	-1.75	4.15	-18.41	1.26	-4.65	8.53	-0.9173	-0.0109	0.2598	0.3016	3	0	1	3
-0.71	0.89	-11.07	-7.75	16.00	-15.88	38.19	9.88	34.06	-2.41	6.30	-19.07	1.69	-5.41	8.00	-0.8981	-0.0139	0.3053	0.3162	3	0	1	3
-0.18	0.90	-10.45	-7.00	16.69	-13.56	38.44	8.56	37.31	-1.64	6.79	-18.16	1.44	-5.91	7.68	-0.8906	-0.0342	0.3325	0.3085	3	0	1	3
-0.88	1.32	-10.06	-6.56	18.56	-12.50	36.94	8.44	41.31	-2.37	8.01	-17.12	1.43	-6.40	7.28	-0.8846	-0.0341	0.3602	0.2940	3	0	1	3
